product,image_name,source_reference,sha256,dataset_label,image_latitude,image_longitude,image_timestamp,cyclone_id,cyclone_name,ibtracs_timestamp,ibtracs_latitude,ibtracs_longitude,ibtracs_wind_knots,ibtracs_pressure_hpa,match_distance_deg,match_method,match_confidence,notes
infrared,84(1).jpg,84(1).jpeg,877894272b0129b9e49b0e3c4659d25153d9f547fd92f7b98e9daaf31039201a,84.0,18.98,61.94,,2014297N11062,NILOFAR,2014-10-29 09:00:00,18.8325,61.9813,90.0,968.0,0.1526,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,84.jpg,84.jpeg,a9e80b3194aeb862a539449c2092e28c469687ef78a70acd299262e63fcb6699,84.0,18.98,61.94,,2014297N11062,NILOFAR,2014-10-29 09:00:00,18.8325,61.9813,90.0,968.0,0.1526,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,85(1).jpg,85(1).jpeg,0e5e945ecf598e59378d7c256da60b0ce08736a64e4ae84d1b6bf493ed650ccd,85.0,14.47,61.3,,2015301N11065,CHAPALA,2015-10-30 03:00:00,14.2288,61.4712,105.0,954.0,0.2927,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,85(2).jpg,85(2).jpeg,8ffd8108dabd02c0a5302fe16be36c3ca8da46a228ae669ab5b9f2fc45827d44,85.0,14.1,59.1,,2015301N11065,CHAPALA,2015-10-31 03:00:00,13.7963,59.1575,110.0,946.0,0.3088,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,85.jpg,85.jpeg,6a1190b49325f0f2de248653cdf56f50dedbc51c258216e20c3441acdbce9633,85.0,15.8,86.3,2014-10-10 21:15:00,2014279N11096,HUDHUD,2014-10-10 18:00:00,15.6,86.3,75.0,978.0,0.2,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,86(1).jpg,86(1).jpeg,e999d576e87ad34ebf8fe62b64fb882a6f07fec2cf034c684e94580ad09fd353,86.0,9.05,71.51,2017-12-02 03:30:00,2017333N06082,OCKHI,2017-12-02 00:00:00,9.45,71.5,80.0,978.0,0.4001,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,86(2).jpg,86(2).jpeg,a10d1cb6f308c42ecd8fadee56b777b04669632872afe688653edcc546567293,86.0,18.9,71.4,2021-05-17 03:00:00,2021133N10071,TAUKTAE,2021-05-17 03:00:00,18.7925,71.6,100.0,950.0,0.2176,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,86.jpg,86.jpeg,22be024211f0bbf7ee62a0d47a8e9e36fa6655e8c5624132bc18efe3b6ee24d9,86.0,13.6,56.4,2015-11-01 02:14:00,2015301N11065,CHAPALA,2015-11-01 00:00:00,13.65,56.4,105.0,950.0,0.05,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,87.jpg,87.jpeg,eab640b9c75d626d960df19b24c1d6d66c6d11dcbadefa06f74b6ccc89ecdf56,87.0,20.91,91.09,,2015207N22091,KOMEN,2015-07-29 00:00:00,20.95,91.1,30.0,990.0,0.0411,embedded coordinates + year/nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,94.jpg,94.jpeg,8f99863594253348a0a2a966a5ba38d274d31cccff147cfebc15fd6f0a959881,94.0,21.12,68.38,2019-06-14 03:30:00,2019160N11073,VAYU,2019-06-14 03:00:00,20.9825,68.4175,75.0,973.0,0.1419,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,98.jpg,98.jpeg,0bed409f9caf22aedf6f6e61959f5cd9f92cc5f5c740014249e9000caa0b1cfd,98.0,12.59,85.47,2019-04-30 03:30:00,2019116N02090,FANI,2019-04-30 06:00:00,12.7,85.75,80.0,970.0,0.2946,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
infrared,99.jpg,99.jpeg,c0a676f1a4b818eff7b64d8cabde0deed44e7916b48603440965a5278dfb1ae8,99.0,18.58,64.19,2019-11-04 07:30:00,2019301N05081,MAHA,2019-11-04 09:00:00,18.6999,64.2499,95.0,962.0,0.1327,embedded timestamp (<=6h) + nearest IBTrACS position,HIGH,same normalized filename as reference; OCR of embedded annotation Dataset label copied from original CSV; not interpreted as wind speed.
